 1840 R/S MBC 75-25 14       0.0    0.00     0.0    0.00       0.0    0.00
 1841 R/S MBC 75-25 20       0.0    0.00     0.0    0.00       0.0    0.00
 1842 R/S MBC 75-25 CR       0.0    0.00     0.0    0.00       0.0    0.00
 1843 R/S MBC 80-20 14       0.0    0.00     0.0    0.00       0.0    0.00
 1844 R/S MBC 98-2 150       0.0    0.00     0.0    0.00       0.0    0.00
 1845 R/S MBC 98-2 CRE       0.0    0.00     0.0    0.00       0.0    0.00
 1846 R/S MBC 98-2 FLA       0.0    0.00     0.0    0.00       0.0    0.00
 1847 R/S MBC 98-2 PRE       0.0    0.00     0.0    0.00       0.0    0.00
 1848 R/S MCPA AMINE       825.0   25.00     8.0    0.50     110.0    0.64
 1849 R/S MCPA AMINE       825.0   25.00     8.0    0.50     110.0    8.56
 1850 R/S MCPA AMINE       825.0   25.00     8.0    0.50     110.0    8.39
 1851 R/S MCPA AMINE       825.0   25.00     8.0    0.50     110.0    7.35
 1852 R/S METHOMYL 5G    57900.0   30.00     0.0    0.00      86.0    0.00
 1853 R/S PHORATE 20G       22.0   37.00     2.0    0.60    1057.0   23.24
 1854 R/S PRAMITOL 25E     720.0  932.00    30.0    0.75      95.0   14.35
 1855 R/S PRAMITOL 25E     720.0  932.00    30.0    0.75      95.0  222.78
 1856 R/S PRAMITOL 25E     720.0  932.00    30.0    0.75      95.0  212.41
 1857 R/S PROMETRYNE 4      33.0  261.00     0.0    0.00     383.0   12.78
 1858 R/S PROPANIL 4E      152.0    1.00     1.0    0.70     400.0   14.83
 1859 R/S PROPANIL 4E      152.0    1.00     1.0    0.70     400.0    9.62
 1860 R/S PROPANIL 60D     152.0    1.00     1.0    0.70     400.0   62.48
 1861 R/S SEE 2, 4-D L   23180.0    5.50     9.0    0.45      48.0    9.16
 1862 R/S SEE 2, 4-D L   23180.0    5.50     9.0    0.45      48.0    8.61
 1863 R/S SEE 2, 4-D L   23180.0    5.50     9.0    0.45      48.0    8.46
 1864 R/S SEE 2, 4-D L   23180.0    5.50     9.0    0.45      48.0    8.11
 1865 R/S SEE 2, 4-D L   23180.0    5.50     9.0    0.45      48.0    8.34
 1866 R/S SEE MCPA EST     825.0   25.00     8.0    0.50     110.0    8.42
 1867 R/S SEE MCPA EST     825.0   25.00     8.0    0.50     110.0    9.25
 1868 R/S SEE MCPA EST     825.0   25.00     8.0    0.50     110.0    9.08
 1869 R/S SEVIN 10% DU     110.0   17.00     7.0    0.55     288.0  336.70
 1870 R/S SIMAZINE 4L        6.2   91.00     5.0    0.40     140.0    0.29
 1871 R/S SIMAZINE 4L        6.2   91.00     5.0    0.40     140.0    8.13
 1872 R/S SIMAZINE 4L        6.2   91.00     5.0    0.40     140.0    8.15
 1873 R/S SIMAZINE 90D       6.2   91.00     5.0    0.40     140.0   36.75
 1874 R/S SIMAZINE 90D       6.2   91.00     5.0    0.40     140.0    8.16
 1875 R/S TOTAL 20 LB   620000.0 1067.00     3.0    0.60   16200.0    0.00
 1876 R/S TOTAL 50 LB   620000.0 1067.00     3.0    0.60   16200.0    0.00
 1877 R/S TRIFIC             0.3  169.00     3.0    0.40    7200.0    6.72
 1878 R/S TRIFIC C.A         0.3  169.00     3.0    0.40    7200.0    6.14
 1879 R/S TRIFIC C.A         0.3  169.00     3.0    0.40    7200.0   15.32
 1880 R/S TRIFLURALIN        0.3  169.00     3.0    0.40    7200.0    1.99
 1881 R/S TRIFLURALIN        0.3  169.00     3.0    0.40    7200.0    2.55
 1882 R/S TRIFLURALIN        0.3  169.00     3.0    0.40    7200.0   10.50
 1883 R/S TRIFLURALIN        0.3  169.00     3.0    0.40    7200.0   11.30
 1884 R/S TRIFLURALIN        0.3  169.00     3.0    0.40    7200.0   15.78
 1885 R/S TRIFLURALIN        0.3  169.00     3.0    0.40    7200.0   15.01
 1886 R/S TRIFLURALIN        0.3  169.00     3.0    0.40    7200.0   11.58
 1887 R/S ZORIAL   5 L      34.0  130.00    15.0    0.50     353.0    0.00
 1888 RABON BLOCK           11.0    2.00     0.0    0.00     900.0    0.00 4.93193
 1889 RABON BLOCK 4         11.0    2.00     0.0    0.00     900.0    0.00 4.93193
 1890 RABON MINERAL BL      11.0    2.00     0.0    0.00     900.0    0.00 4.93193
 1891 RABON RUMA-MINER      11.0    2.00     0.0    0.00     900.0    0.00 4.93193
 1892 RALLY  1 LB          142.0   66.00     0.0    0.00     500.0    0.00
 1893 RALLY 20 OZ          142.0   66.00     0.0    0.00     500.0    0.00
 1894 RAMIK 160-4 OZ/C       0.0    0.00     0.0    0.00       0.0    0.00
 1895 RAMIK 60-4 OZ/CT       0.0    0.00     0.0    0.00       0.0    0.00
 1896 RAMIK BROWN 50 L       0.0    0.00     0.0    0.00       0.0    0.00
 1897 RAMIK GREEN            0.0    0.00     0.0    0.00       0.0    0.00
 1898 RAMROD FLOWABLE      613.0    9.00     3.0    0.40      80.0    0.00 4.70238
 1899 RAMROD FLOWABLE      613.0    9.00     3.0    0.40      80.0    0.55 4.70238
 1900 Randox              1970.0   10.00     0.0    0.00      20.0    0.00
 1901 RANGER 2-2 1/2 G   12000.0    0.90     2.5    0.60    2100.0   16.85
 1902 RATTLER 2 1/2 GL   12000.0    0.90     2.5    0.60    2100.0    0.00
 1903 RECLAIM 1 GAL       9000.0   26.00     2.0    0.95      36.0   23.47
 1904 RECLAIM 2 1/2 GA    9000.0   26.00     2.0    0.95      36.0   29.37
 1905 RECLAIM 30 GL       9000.0   26.00     2.0    0.95      36.0  120.03
 1906 Red Squill             0.0    0.00     0.0    0.00       0.0  102.53
 1907 REFLEX 1 GAL          50.0  185.00    30.0    0.95      60.0  170.89 4.70238
 1908 REFLEX 110 GAL        50.0  185.00    30.0    0.95      60.0  160.05 4.70238
 1909 RELDAN 3% DUST         4.0    7.00     0.0    0.00    3000.0  822.02 4.93193
 1910 RELDAN 4E  1 QT        4.0    7.00     0.0    0.00    3000.0   15.10 4.93193
 1911 RELDAN 4E 1 GAL        4.0    7.00     0.0    0.00    3000.0    1.13 4.93193
 1912 RELDAN 4E 5 GAL        4.0    7.00     0.0    0.00    3000.0   31.42 4.93193
 1913 RELY 2 1/2 GAL       435.0   32.00    15.0    0.70      68.0  399.83
 1914 REMEDY 1 GAL         435.0   32.00    15.0    0.70      68.0  275.63 4.70238
 1915 REMEDY 2 1/2 GAL     435.0   32.00    15.0    0.70      68.0  102.54 4.70238
 1916 REMEDY 30 GAL        435.0   32.00    15.0    0.70      68.0  181.86 4.70238
 1917 REMEDY 4- GARLON     435.0   32.00    15.0    0.70      68.0   44.65 4.70238
 1918 RESCUE  5 GAL     231000.0  245.80     9.0    0.45    2212.0    0.00 4.70238
 1919 Resmethrin             0.0   30.00     0.0    0.00  100000.0    0.00 4.93193
 1920 RESMETHRIN .5% 1       0.0   30.00     0.0    0.00  100000.1  112.00 4.93193
 1921 RESMETHRIN .5% 5       0.0   30.00     0.0    0.00  100000.0  372.05 4.93193
 1922 RESMETHRIN 3% 1        0.0   30.00     0.0    0.00  100000.0  451.63 4.93193
 1923 RESMETHRIN EC 26       0.0   30.00     0.0    0.00  100000.0    0.00 4.93193
 1924 RESOURCE 1 GAL         0.0    0.00     0.0    0.00       0.0    0.00
 1925 RHOMENE 2.5 GAL      825.0   25.00     8.0    0.50     110.0   26.04
 1926 RHONOX MCPA ESTE     825.0   25.00     8.0    0.50     110.0   28.00
 1927 Ridomil             8400.0   40.00     0.0    0.00     171.0  743.97 5.17752
 1928 Ridomil 2.00L       8400.0   40.00     0.0    0.00     171.0  186.55 5.17752
 1929 RIDOMIL 2E 1 GAL    8400.0   40.00     0.0    0.00     171.0   15.87 5.17752
 1930 RIDOMIL 2E 1 QT     8400.0   40.00     0.0    0.00     171.0   17.83 5.17752
 1931 RIDOMIL 2E 60 GL    8400.0   40.00     0.0    0.00     171.0  167.94 5.17752
 1932 RIDOMIL 50 WSP 4    8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 1933 RIDOMIL 5G 50 LB    8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 1934 RIDOMIL GOLD EC     8400.0   40.00     0.0    0.00     171.0   21.29 5.17752
 1935 RIDOMIL GOLD EC     8400.0   40.00     0.0    0.00     171.0   46.50 5.17752
 1936 RIDOMIL GOLD EC     8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 1937 RIDOMIL GOLD WSP    8400.0   40.00     0.0    0.00     171.0  365.65 5.17752
 1938 RIDOMIL MZ58  5     8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 1939 RIDOMIL MZ58 SOL    8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 1940 RIDOMIL MZ72 5 L    8400.0   40.00     0.0    0.00     171.0  264.60 5.17752
 1941 RIDOMIL PC11G  5    8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 1942 Rizolex                1.1   30.00     0.0    0.00    5000.0    0.00
 1943 Ro-Neet 6-E           95.0   27.00     2.0    0.50     272.0   22.05
 1944 Ro-Neet 6.00EC        95.0   27.00     2.0    0.50     272.0   22.80
 1945 RO-NEET 6E 2-1/2      95.0   27.00     2.0    0.50     272.0   12.76
 1946 RO-NEET 6E BULK       95.0   27.00     2.0    0.50     272.0   11.17
 1947 RODEO 2 1/2 GAL    12000.0    0.90     2.5    0.60    2100.0   55.06
 1948 RODEO 30 GAL       12000.0    0.90     2.5    0.60    2100.0  116.52
 1949 RONILAN DF 5 LB        3.4   14.00     0.0    0.00     500.0  427.50 5.17752
 1950 RONILAN DF 5 LB        3.4   14.00     0.0    0.00     500.0  427.50 5.17752
 1951 RONILAN FL 2-1/2       3.4   14.00     0.0    0.00     500.0    0.00 5.17752
 1952 RONILAN FL 2-1/2       3.4   14.00     0.0    0.00     500.0    0.00 5.17752
 1953 Rotenone              15.0    3.00     0.0    0.00   10000.0    0.00 4.93193
 1954 ROTENONE .75%  4      15.0    3.00     0.0    0.00   10000.0    0.00 4.93193
 1955 ROTENONE 1 GAL        15.0    3.00     0.0    0.00   10000.0    0.00 4.93193
 1956 ROTENONE 5 GAL        15.0    3.00     0.0    0.00   10000.0    0.00 4.93193
 1957 ROTENONE 5% 25 L      15.0    3.00     0.0    0.00   10000.0  466.84 4.93193
 1958 ROTENONE 5% 5 LB      15.0    3.00     0.0    0.00   10000.0  690.10 4.93193
 1959 ROTENONE 5% 7.5       15.0    3.00     0.0    0.00   10000.0  144.65 4.93193
 1960 ROTENONE COPPER       15.0    3.00     0.0    0.00   10000.0    0.00 4.93193
 1961 ROUNDUP 1 GAL      12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1962 ROUNDUP 1 QT       12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1963 ROUNDUP 100 GAL    12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1964 ROUNDUP 100 GAL    12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1965 ROUNDUP 120 GAL    12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1966 ROUNDUP 2-1/2 GA   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1967 ROUNDUP 200 GAL    12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1968 ROUNDUP 30 GAL     12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1969 ROUNDUP BULK       12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1970 ROUNDUP BULK NEW   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1971 ROUNDUP C-PAK (1   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1972 ROUNDUP D-PAK 15   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1973 ROUNDUP DRY PACK   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1974 ROUNDUP DRY PACK   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1975 ROUNDUP LAWN & G   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1976 ROUNDUP LAWN & G   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1977 ROUNDUP LAWN & G   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1978 ROUNDUP LAWN & G   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1979 ROUNDUP MINI BUL   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1980 ROUNDUP PRO 1 GA   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1981 ROUNDUP PRO 2.5    12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1982 ROUNDUP PRO 30 G   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1983 ROUNDUP RT 100 M   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1984 ROUNDUP RT BULK    12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1985 ROUNDUP RTU 1/2G   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1986 ROUNDUP RTU 1GAL   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1987 ROUNDUP RTU 24OZ   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1988 ROUNDUP ULTRA 1    12000.0    0.90     2.5    0.60    2100.0   10.31 4.70238
 1989 ROUNDUP ULTRA 12   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1990 ROUNDUP ULTRA 2.   12000.0    0.90     2.5    0.60    2100.0   64.24 4.70238
 1991 ROUNDUP ULTRA 20   12000.0    0.90     2.5    0.60    2100.0   34.46 4.70238
 1992 ROUNDUP ULTRA 30   12000.0    0.90     2.5    0.60    2100.0   36.16 4.70238
 1993 ROUNDUP ULTRA BU   12000.0    0.90     2.5    0.60    2100.0   29.89 4.70238
 1994 ROUNDUP ULTRA C-   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1995 ROUNDUP ULTRA RT   12000.0    0.90     2.5    0.60    2100.0   33.48 4.70238
 1996 ROUNDUP WSD 10 L   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1997 ROUNDUP WSG DRYP   12000.0    0.90     2.5    0.60    2100.0    0.00 4.70238
 1998 ROVRAL 4F 2.5 GA      13.9   50.00     5.0    0.40     666.0    0.00 5.17752
 1999 ROVRAL 4F 30 GAL      13.9   50.00     5.0    0.40     666.0    7.58 5.17752
 2000 ROVRAL 50 WG          13.9   50.00     5.0    0.40     666.0    0.00 5.17752
 2001 ROVRAL 50WP 2 LB      13.9   50.00     5.0    0.40     666.0    0.00 5.17752
 2002 ROVRAL R 2.5 GAL      13.9   50.00     5.0    0.40     666.0   88.79 5.17752
 2003 ROYAL MH-30   1     4507.0   30.00    10.0    0.95     251.0   31.97
 2004 ROYAL MH-30   2     4507.0   30.00    10.0    0.95     251.0  572.66
 2005 ROYAL MH-30   3     4507.0   30.00    10.0    0.95     251.0  133.17
 2006 ROYAL MH-30  30     4507.0   30.00    10.0    0.95     251.0  123.46
 2007 ROYAL MH-30 SG-T    4507.0   30.00    10.0    0.95     251.0   47.59
 2008 ROYAL MH-30 SG-V    4507.0   30.00    10.0    0.95     251.0   69.83
 2009 ROYAL MH-30 XTRA    4507.0   30.00    10.0    0.95     251.0   37.91
 2010 ROZOL  PELLETS         0.0    0.00     0.0    0.00       0.0    0.00
 2011 ROZOL 30-              0.0    0.00     0.0    0.00       0.0    0.00
 2012 ROZOL 50-              0.0    0.00     0.0    0.00       0.0    0.00
 2013 RTU FL FUNGICIDE       0.0    0.00     0.0    0.00       0.0    0.00
 2014 RUBIGAN 50W WSP       14.0  840.00    30.0    0.40     760.0   57.97
 2015 RUBIGAN A.S. EAC      14.0  840.00    30.0    0.40     760.0    0.00
 2016 RUBIGAN EC 1 QT       14.0  840.00    30.0    0.40     760.0  614.21
 2017 RUBIGAN EC ORNAM      14.0  840.00    30.0    0.40     760.0    0.00
 2018 RVDLE BRUSHKILLE       0.0    0.00     0.0    0.00       0.0    0.00
 2019 RVDLE BRUSHKILLE       0.0    0.00     0.0    0.00       0.0    0.00
 2020 Ryanadine              0.0    0.00     0.0    0.00       0.0    0.00
 2021 RYZUP 1 GAL            0.0    0.00     0.0    0.00       0.0    0.00
 2022 RYZUP 25 OZ            0.0    0.00     0.0    0.00       0.0    0.00
 2023 RYZUP 26.3 OZ EA       0.0    0.00     0.0    0.00       0.0    0.00
 2024 SAFROTIN 1 QT          0.0    0.00     0.0    0.00       0.0    0.00
 2025 SAFROTIN 10 X 1.       0.0    0.00     0.0    0.00       0.0    0.00
 2026 SAFROTIN 31.25 O       0.0    0.00     0.0    0.00       0.0    0.00
 2027 SAFROTIN AEROSOL       0.0    0.00     0.0    0.00       0.0    0.00
 2028 SAGA 1/3 LB JAR       70.0   60.00     0.0    0.00  360000.0    0.00
 2029 SALVO 2-1/2 GAL    23180.0    5.50     9.0    0.45      48.0   17.48
 2030 SANCAP 80WP  5 L      16.0  117.00     5.0    0.40     860.0    0.00
 2031 SANMITE  4 OZ          0.0    0.00     0.0    0.00       0.0    0.00
 2032 Saturn                28.0   21.00     0.0    0.00     900.0    0.00
 2033 Scepter 1.50L     160000.0   60.00    20.0    0.95      20.0  304.47 4.70238
 2034 SCEPTER 60 GAL W  160000.0   60.00    20.0    0.95      20.0  173.20 4.70238
 2035 SCEPTER 60 GAL W  160000.0   60.00    20.0    0.95      20.0    0.00 4.70238
 2036 SCEPTER 70DG 2.1  160000.0   60.00    20.0    0.95      20.0  739.60 4.70238
 2037 SCEPTER 70DG ECO  160000.0   60.00    20.0    0.95      20.0  645.87 4.70238
 2038 SCEPTER 70DG ECO  160000.0   60.00    20.0    0.95      20.0    0.00 4.70238
 2039 SCEPTER 70DG ECO  160000.0   60.00    20.0    0.95      20.0    0.00 4.70238
 2040 SCIMITAR EACH          0.0   43.00     5.0    0.40  180000.0    0.00
 2041 SCIMITAR WSP 1.2       0.0   43.00     5.0    0.40  180000.0    0.00
 2042 SCOUT EXTRA 1 GA      70.0   60.00     0.0    0.00  360000.0    0.00
 2043 SCOUT EXTRA 15 G      70.0   60.00     0.0    0.00  360000.0    0.00
 2044 SCOUT EXTRA 55 G      70.0   60.00     0.0    0.00  360000.0  602.63
 2045 Scout X-Tra            0.0   27.00     1.0    0.40  100000.0  780.06
 2046 SCOUT XTRA GEL 8      70.0   60.00     0.0    0.00  360000.0  588.15
 2047 Scout-Xtra            70.0   60.00     0.0    0.00  360000.0  780.06
 2048 SCYTHE 1 GAL           0.0    0.00     0.0    0.00       0.0    0.00
 2049 SCYTHE 1 QT            0.0    0.00     0.0    0.00       0.0    0.00
 2050 SCYTHE 2.5 GAL         0.0    0.00     0.0    0.00       0.0    0.00
 2051 SECTAGON 42 BULK  963000.0    4.50    99.0   99.00      10.0    0.00
 2052 SECTAGON II 2.5   963000.0    4.50    99.0   99.00      10.0    0.00
 2053 SELECT - AMCY 1        0.0    0.00     0.0    0.00       0.0    0.00
 2054 SELECT - VALENT        0.0    0.00     0.0    0.00       0.0    0.00
 2055 SELECT - VALENT        0.0    0.00     0.0    0.00       0.0    0.00
 2056 Sencor .75DF        1000.0  172.00     5.0    0.80      52.0   80.20
 2057 SENCOR 4F 110 GA    1000.0  172.00     5.0    0.80      52.0   92.33
 2058 SENCOR 75 SOLUPA    1000.0  172.00     5.0    0.80      52.0    0.00
 2059 SENCOR 75DF 5 LB    1000.0  172.00     5.0    0.80      52.0    0.00
 2060 SENCOR 75DF TURF    1000.0  172.00     5.0    0.80      52.0   74.12
 2061 Seraphos               0.0    0.00     0.0    0.00       0.0    0.00
 2062 Serinal               32.0    2.00     0.0    0.00    1150.0    0.00
 2063 SEVIMOL 2.5 GAL      110.0   17.00     7.0    0.55     288.0    0.00
 2064 Sevin .80WP          110.0   17.00     7.0    0.55     288.0   11.36 4.93193
 2065 SEVIN 10% DUST 1     110.0   17.00     7.0    0.55     288.0  485.10 4.93193
 2066 SEVIN 10% DUST 1     110.0   17.00     7.0    0.55     288.0  204.86 4.93193
 2067 SEVIN 10% DUST 2     110.0   17.00     7.0    0.55     288.0  109.81 4.93193
 2068 SEVIN 10% DUST 4     110.0   17.00     7.0    0.55     288.0   15.66 4.93193
 2069 SEVIN 10% DUST 4     110.0   17.00     7.0    0.55     288.0   18.74 4.93193
 2070 SEVIN 10% W/SULP     110.0   17.00     7.0    0.55     288.0   18.74 4.93193
 2071 SEVIN 2L 1 QT        110.0   17.00     7.0    0.55     288.0    6.61 4.93193
 2072 SEVIN 2L PT          110.0   17.00     7.0    0.55     288.0    0.86 4.93193
 2073 SEVIN 4F 2.5 GAL     110.0   17.00     7.0    0.55     288.0    4.84 4.93193
 2074 SEVIN 5% BAIT  1     110.0   17.00     7.0    0.55     288.0   31.82 4.93193
 2075 SEVIN 5% BAIT 40     110.0   17.00     7.0    0.55     288.0  987.37 4.93193
 2076 SEVIN 5% BAIT 50     110.0   17.00     7.0    0.55     288.0   65.02 4.93193
 2077 SEVIN 5% DUST 25     110.0   17.00     7.0    0.55     288.0   19.75 4.93193
 2078 SEVIN 5% DUST 4      110.0   17.00     7.0    0.55     288.0   30.78 4.93193
 2079 SEVIN 5% GR 50 L     110.0   17.00     7.0    0.55     288.0   30.87 4.93193
 2080 SEVIN 50 WP MICR     110.0   17.00     7.0    0.55     288.0    6.57 4.93193
 2081 SEVIN 50W 2LB        110.0   17.00     7.0    0.55     288.0    2.01 4.93193
 2082 SEVIN 50W 5LB        110.0   17.00     7.0    0.55     288.0   14.14 4.93193
 2083 SEVIN 7% GR 20 L     110.0   17.00     7.0    0.55     288.0   88.20 4.93193
 2084 SEVIN 80 WP MICR     110.0   17.00     7.0    0.55     288.0    9.23 4.93193
 2085 SEVIN 80SP 10 LB     110.0   17.00     7.0    0.55     288.0   44.12 4.93193
 2086 SEVIN 80WSP 10 L     110.0   17.00     7.0    0.55     288.0   15.16 4.93193
 2087 SEVIN LIQUID PIN     110.0   17.00     7.0    0.55     288.0    0.00 4.93193
 2088 SEVIN SL 1 GAL       110.0   17.00     7.0    0.55     288.0    0.00 4.93193
 2089 SEVIN XLR 2.5 GA     110.0   17.00     7.0    0.55     288.0    0.00 4.93193
 2090 SEVIN XLR PLUS 2     110.0   17.00     7.0    0.55     288.0   12.62 4.93193
 2091 SEVIN XLR PLUS 5     110.0   17.00     7.0    0.55     288.0   14.26 4.93193
 2092 SEVIN XLR PLUS M     110.0   17.00     7.0    0.55     288.0   13.59 4.93193
 2093 SILVERADO  55 GA       0.9    1.00     5.0    0.20    9490.0    3.92
 2094 SILVERADO 2.5 GA       0.9    1.00     5.0    0.20    9490.0    0.00
 2095 Silvex               140.0   21.00     0.0    0.00    2600.0   14.99
 2096 SIMAZINE 4G  40        6.2   91.00     5.0    0.40     140.0   62.29
 2097 SIMAZINE 4G 50 L       6.2   91.00     5.0    0.40     140.0   70.56
 2098 SIMAZINE 80W 5 L       6.2   91.00     5.0    0.40     140.0    4.13
 2099 Simetryn             450.0   60.00     0.0    0.00     200.0    0.00
 2100 Sinbar               710.0  520.00    30.0    0.70      63.0   55.13
 2101 SLAM 20 LB           110.0   17.00     7.0    0.55     288.0   50.03
 2102 SLUG-FEST 1 GAL      230.0   10.00    99.0   99.00     240.0    0.00
 2103 Solacol                0.0    0.00     0.0    0.00       0.0    0.00
 2104 SOLICAM 5 LB          34.0  130.00    15.0    0.50     353.0    0.00
 2105 SOLUTION WS 8X45   23180.0    5.50     9.0    0.45      48.0    0.00
 2106 SONALAN 10G 1000       0.3   45.00     4.0    0.40    5120.0    0.00 4.70238
 2107 SONALAN 10G 50LB       0.3   45.00     4.0    0.40    5120.0    0.00 4.70238
 2108 SONALAN EC  2-1/       0.3   45.00     4.0    0.40    5120.0    0.00 4.70238
 2109 SONALAN HFP 110        0.3   45.00     4.0    0.40    5120.0    0.00 4.70238
 2110 SONALAN HFP 2.5        0.3   45.00     4.0    0.40    5120.0   22.66 4.70238
 2111 SONALAN HFP BULK       0.3   45.00     4.0    0.40    5120.0   22.39 4.70238
 2112 SONAR AS 1 QT         10.0   34.00    99.0   99.00     862.0    0.00 4.70238
 2113 SONAR AS PINT         10.0   34.00    99.0   99.00     862.0    0.00 4.70238
 2114 SONAR SRP 40 LB       10.0   34.00    99.0   99.00     862.0    0.00 4.70238
 2115 SONAR SRP 8 LB        10.0   34.00    99.0   99.00     862.0    0.00 4.70238
 2116 Spike               2500.0  360.00    30.0    0.90     130.0  103.64 4.70238
 2117 SPIKE 20P  5 LB     2500.0  360.00    30.0    0.90     130.0    0.00 4.70238
 2118 SPIKE 20P 25 LB     2500.0  360.00    30.0    0.90     130.0    0.00 4.70238
 2119 SPIKE 40P 20 LB     2500.0  360.00    30.0    0.90     130.0   65.72 4.70238
 2120 SPIKE 80W  4 LB     2500.0  360.00    30.0    0.90     130.0   23.54 4.70238
 2121 SPIKE 80WSP 4 LB    2500.0  360.00    30.0    0.90     130.0   82.19 4.70238
 2122 SPINAID  1 GAL         6.0   20.00     0.0    0.00    7500.0  203.54
 2123 SPROUT STOP 30 G    4507.0   30.00    10.0    0.95     251.0    0.00 4.70238
 2124 Staple                 0.0    0.00     0.0    0.00       0.0  220.50
 2125 STIK IT                0.0    0.00     0.0    0.00       0.0    0.00
 2126 STINGER 1/2 GAL     9000.0   26.00     2.0    0.95      36.0   95.55
 2127 STINGER QUARTS      9000.0   26.00     2.0    0.95      36.0  128.63
 2128 STOCKTRINE II 1        0.0    0.00     0.0    0.00       0.0    0.00
 2129 STRIKE 25WP 1 LB       0.0    0.00     0.0    0.00       0.0    0.00
 2130 SUBDUE + WSP 20O    8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 2131 SUBDUE 2EC  1 GA    8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 2132 SUBDUE 2EC  1 QT    8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 2133 SUBDUE 2G 25 LB     8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 2134 SUBDUE II WSP 8     8400.0   40.00     0.0    0.00     171.0    0.00 5.17752
 2135 SUCKER STUFF 60W    4507.0   30.00    10.0    0.95     251.0    0.00
 2136 SUCKER STUFF HC     4507.0   30.00    10.0    0.95     251.0    0.00
 2137 SUMAGIC PGR QT         0.0    0.00     0.0    0.00       0.0    0.00
 2138 SUMAGIC PGR QT -       0.0    0.00     0.0    0.00       0.0    0.00
 2139 SUPER HEX 1 GAL     4507.0   30.00    10.0    0.95     251.0    0.00
 2140 SUPER TIN  2.5 G       1.0   75.00    18.0    0.40   23000.0    0.00
 2141 SUPER TIN 1 GAL        1.0   75.00    18.0    0.40   23000.0    0.00
 2142 SUPER TIN 80WP A       1.0   75.00    18.0    0.40   23000.0  291.98
 2143 SUPER TIN 80WP A       1.0   75.00    18.0    0.40   23000.0  330.75
 2144 SUPER TIN 80WP A       1.0   75.00    18.0    0.40   23000.0    0.00
 2145 SUPRACIDE 25WP 2     220.0    7.00     3.0    0.90     400.0    0.00
 2146 SUPRACIDE 2E 2.5     220.0    7.00     3.0    0.90     400.0    0.00
 2147 SURFLAN 4AS  1 Q       2.5   20.00     5.0    0.40     600.0    3.33 4.70238
 2148 SURFLAN 4AS (ORA       2.5   20.00     5.0    0.40     600.0   24.19 4.70238
 2149 SURFLAN AS (VEG)       2.5   20.00     5.0    0.40     600.0   43.70 4.70238
 2150 SURFLAN AS T&O (       2.5   20.00     5.0    0.40     600.0    0.00 4.70238
 2151 SURFLAN AS T&O 1       2.5   20.00     5.0    0.40     600.0    0.00 4.70238
 2152 SURFLAN AS T&O 8       2.5   20.00     5.0    0.40     600.0    0.00 4.70238
 2153 SURFLAN AS TURF        2.5   20.00     5.0    0.40     600.0    0.00 4.70238
 2154 SURFLAN DF 11.76       2.5   20.00     5.0    0.40     600.0    0.00 4.70238
